pl_name,hostname,pl_rade,pl_bmasse,pl_orbper,pl_orbsmax,pl_eqt,pl_insol,discoverymethod,disc_year,st_age,st_teff,st_rad,st_mass,st_met,st_logg,sy_snum,sy_pnum,sy_dist
Kepler-1597 b,Kepler-1597,,,2.94648935,,,,Transit,2016,,6374.0,1.35,1.27,,4.28,1,1,1221.05
Kepler-1597 b,Kepler-1597,0.91,,2.94654179,0.0427,1499.0,1193.77,Transit,2016,,6484.0,1.17,1.2,-0.08,4.38,1,1,1221.05
Kepler-1597 b,Kepler-1597,0.89,,2.94648935,0.0427,1497.0,1187.5,Transit,2016,,6481.0,1.17,1.19,-0.08,4.38,1,1,1221.05
Kepler-1598 b,Kepler-1598,0.96,,4.34195123,0.0527,1237.0,552.7,Transit,2016,,6164.0,1.09,1.03,-0.12,4.38,1,1,619.862
Kepler-1598 b,Kepler-1598,0.799,,,,,308.46,Transit,2016,,5763.0,0.93,,,,1,1,619.862
Kepler-1598 b,Kepler-1598,0.96,,4.34195123,0.0527,1237.0,552.7,Transit,2016,,6164.0,1.09,1.03,-0.12,4.38,1,1,619.862
Kepler-1598 b,Kepler-1598,0.95,,4.34195123,,,,Transit,2016,3.8,5940.0,1.09,1.07,0.04,4.39,1,1,619.862
Kepler-1598 b,Kepler-1598,0.94,,4.34195312,0.0527,1236.0,552.7,Transit,2016,,6164.0,1.09,1.03,-0.12,4.38,1,1,619.862
Kepler-1598 b,Kepler-1598,,,4.34195312,,,,Transit,2016,,5781.61,0.95,1.04,0.067,4.5,1,1,619.862
Kepler-1598 b,Kepler-1598,,,4.34198014,,,,Transit,2016,,5781.61,0.95,1.04,0.067,4.5,1,1,619.862
Kepler-1598 b,Kepler-1598,0.96,,4.34195123,0.0527,1237.0,552.7,Transit,2016,,6164.0,1.09,1.03,-0.12,4.38,1,1,619.862
Kepler-1598 b,Kepler-1598,0.807,,4.34195123,0.05207,,305.9,Transit,2016,1.29,5763.0,0.92,1.0,0.05,,1,1,619.862
Kepler-1599 b,Kepler-1599,,,122.35412342,,,,Transit,2016,,5737.0,1.34,1.02,,4.19,1,1,1328.2
Kepler-1599 b,Kepler-1599,2.414,,,,,8.2,Transit,2016,,6000.0,1.28,,,,1,1,1328.2
Kepler-1599 b,Kepler-1599,1.83,,122.363553,0.4826,408.0,6.53,Transit,2016,,6003.0,1.14,1.0,-0.12,4.32,1,1,1328.2
Kepler-1599 b,Kepler-1599,2.15,,122.358116,0.4823,407.0,6.46,Transit,2016,,5998.0,1.14,1.0,-0.12,4.32,1,1,1328.2
Kepler-1599 b,Kepler-1599,1.83,,122.363553,0.4826,408.0,6.53,Transit,2016,,6003.0,1.14,1.0,-0.12,4.32,1,1,1328.2
Kepler-1599 b,Kepler-1599,,,122.358116,,,,Transit,2016,,5737.0,1.34,1.02,,4.19,1,1,1328.2
Kepler-1599 b,Kepler-1599,1.62,,122.363553,,,,Transit,2016,4.27,5767.0,0.99,0.99,0.02,4.45,1,1,1328.2
Kepler-1599 b,Kepler-1599,,,122.35374922,,,,Transit,2016,,5737.0,1.34,1.02,,4.19,1,1,1328.2
Kepler-1599 b,Kepler-1599,1.83,,122.363553,0.4826,408.0,6.53,Transit,2016,,6003.0,1.14,1.0,-0.12,4.32,1,1,1328.2
Kepler-1600 c,Kepler-1600,1.75,,7.2981458,0.0719,794.0,93.86,Transit,2021,,5303.0,0.83,0.93,0.18,4.57,1,2,1030.81
Kepler-1600 c,Kepler-1600,1.74,,7.2981458,0.06961,,84.7,Transit,2021,6.92,5090.0,0.83,0.84,0.11,,1,2,1030.81
Kepler-1600 c,Kepler-1600,1.75,,7.2981458,0.0719,794.0,93.86,Transit,2021,,5303.0,0.83,0.93,0.18,4.57,1,2,1030.81
Kepler-1600 c,Kepler-1600,1.942,,7.29804993,,,,Transit,2021,,5119.0,0.83,0.82,0.1,4.51,1,2,1030.81
Kepler-1600 c,Kepler-1600,1.6,,7.298142,0.0689,786.0,90.04,Transit,2021,,5119.0,0.83,0.82,0.1,4.51,1,2,1030.81
Kepler-1600 c,Kepler-1600,1.75,,7.2981458,0.0719,794.0,93.86,Transit,2021,,5303.0,0.83,0.93,0.18,4.57,1,2,1030.81
Kepler-1600 c,Kepler-1600,,,7.298142,,,,Transit,2021,,5102.0,0.87,0.86,0.11,4.5,1,2,1030.81
Kepler-1702 b,Kepler-1702,1.56,,18.5010197,0.1281,557.0,22.81,Transit,2020,,5243.0,0.74,0.83,-0.2,4.61,1,1,857.14
Kepler-1702 b,Kepler-1702,1.62,,18.5010898,0.1275,555.0,22.4,Transit,2020,,5242.0,0.73,0.81,-0.24,4.61,1,1,857.14
Kepler-1702 b,Kepler-1702,,,18.5010898,,,,Transit,2020,,5093.0,0.73,0.85,,4.65,1,1,857.14
Kepler-1702 b,Kepler-1702,1.602,,18.5012,,,,Transit,2020,,5093.0,0.73,0.85,,4.65,1,1,857.14
Kepler-1702 b,Kepler-1702,1.56,,18.5010197,0.1281,557.0,22.81,Transit,2020,,5243.0,0.74,0.83,-0.2,4.61,1,1,857.14
Kepler-1702 b,Kepler-1702,1.56,,18.5010197,0.1281,557.0,22.81,Transit,2020,,5243.0,0.74,0.83,-0.2,4.61,1,1,857.14
Kepler-687 b,Kepler-687,,,20.50588921,,,,Transit,2016,,4775.0,0.76,0.77,,4.56,1,1,633.66
Kepler-687 b,Kepler-687,3.6,,20.505935,0.131,493.0,,Transit,2016,13.9,4869.0,0.69,0.7,,4.61,1,1,633.66
Kepler-687 b,Kepler-687,,,20.50591318,,,,Transit,2016,,4775.0,0.76,0.77,,4.56,1,1,633.66
Kepler-687 b,Kepler-687,,,20.50586602,,,,Transit,2016,,4775.0,0.76,0.77,,4.56,1,1,633.66
Kepler-687 b,Kepler-687,3.62,,20.50586978,0.1326,518.0,17.06,Transit,2016,,4905.0,0.76,0.74,-0.04,4.54,1,1,633.66
Kepler-687 b,Kepler-687,3.62,,20.50586978,0.1326,518.0,17.06,Transit,2016,,4905.0,0.76,0.74,-0.04,4.54,1,1,633.66
Kepler-687 b,Kepler-687,3.52,,20.50586978,,,,Transit,2016,5.5,4841.0,0.73,0.77,-0.04,4.6,1,1,633.66
Kepler-687 b,Kepler-687,3.62,,20.50586978,0.1326,518.0,17.06,Transit,2016,,4905.0,0.76,0.74,-0.04,4.54,1,1,633.66
Kepler-687 b,Kepler-687,3.41,,20.50588921,0.1326,518.0,17.06,Transit,2016,,4905.0,0.76,0.74,-0.04,4.54,1,1,633.66
Kepler-687 b,Kepler-687,3.263,,,,,15.65,Transit,2016,,4903.0,0.73,,,,1,1,633.66
Kepler-235 b,Kepler-235,,,3.34021921,,,,Transit,2014,,4074.0,0.64,0.64,,4.64,1,4,428.018
Kepler-235 b,Kepler-235,2.496,,,,,66.33,Transit,2014,,3949.0,0.61,,,,1,4,428.018
Kepler-235 b,Kepler-235,2.17,,3.340219,0.037,723.0,,Transit,2014,13.9,4243.0,0.55,0.58,,4.72,1,4,428.018
Kepler-235 b,Kepler-235,2.169,,3.3402178,0.03482,731.0,44.0,Transit,2014,6.0,3996.0,0.49,0.51,-0.51,4.75,1,4,428.018
Kepler-235 b,Kepler-235,2.41,,3.34021995,,,,Transit,2014,3.8,4067.0,0.53,0.54,-0.42,4.73,1,4,428.018
Kepler-235 b,Kepler-235,2.23,,3.340222,0.037,,,Transit,2014,,4255.0,0.55,,,4.73,1,4,428.018
Kepler-235 b,Kepler-235,,,3.34022152,,,,Transit,2014,,4074.0,0.64,0.64,,4.64,1,4,428.018
Kepler-235 b,Kepler-235,2.18,,3.34021995,0.035,635.0,38.42,Transit,2014,,3887.0,0.48,0.51,-0.36,4.78,1,4,428.018
Kepler-235 b,Kepler-235,2.18,,3.34021995,0.035,635.0,38.42,Transit,2014,,3887.0,0.48,0.51,-0.36,4.78,1,4,428.018
Kepler-235 b,Kepler-235,,,3.34021884,,,,Transit,2014,,4074.0,0.64,0.64,,4.64,1,4,428.018
Kepler-235 b,Kepler-235,2.18,,3.34021995,0.035,635.0,38.42,Transit,2014,,3887.0,0.48,0.51,-0.36,4.78,1,4,428.018
Kepler-235 b,Kepler-235,2.323,,,,,55.94,Transit,2014,,4000.0,0.59,0.63,,,1,4,428.018
Kepler-235 b,Kepler-235,2.06,,3.34024,0.03487,638.0,,Transit,2014,,3887.0,0.48,0.51,-0.36,,1,4,428.018
Kepler-235 b,Kepler-235,2.03,,3.34021884,0.0348,656.0,43.73,Transit,2014,,3950.0,0.49,0.5,-0.46,4.75,1,4,428.018
Kepler-235 b,Kepler-235,2.11,,3.34022436,,,38.49,Transit,2014,,4074.0,0.64,0.64,,4.64,1,4,428.018
Kepler-446 c,Kepler-446,,,3.03620572,,,,Transit,2015,,3386.0,0.22,0.19,,5.03,1,3,96.339
Kepler-446 c,Kepler-446,0.927,,,,,6.71,Transit,2015,,3359.0,0.22,,,,1,3,96.339
Kepler-446 c,Kepler-446,2.1,,3.03621679,0.032,583.0,27.4,Transit,2015,,3485.0,0.46,0.47,0.3,4.79,1,3,96.339
Kepler-446 c,Kepler-446,2.1,,3.03621679,0.032,583.0,27.4,Transit,2015,,3485.0,0.46,0.47,0.3,4.79,1,3,96.339
Kepler-446 c,Kepler-446,1.4,,3.03620874,0.0283,520.0,17.31,Transit,2015,,3464.0,0.33,0.33,-0.14,4.92,1,3,96.339
Kepler-446 c,Kepler-446,1.74,,3.03621679,,,,Transit,2015,3.72,3446.0,0.38,0.4,0.1,4.87,1,3,96.339
Kepler-446 c,Kepler-446,1.11,,3.036179,,,,Transit,2015,,3359.0,0.24,0.22,-0.3,,1,3,96.339
Kepler-446 c,Kepler-446,,,3.0362155,,,,Transit,2015,,3386.0,0.22,0.19,,5.03,1,3,96.339
Kepler-446 c,Kepler-446,,,3.03620874,,,,Transit,2015,,3386.0,0.22,0.19,,5.03,1,3,96.339
Kepler-446 c,Kepler-446,2.1,,3.03621679,0.032,583.0,27.4,Transit,2015,,3485.0,0.46,0.47,0.3,4.79,1,3,96.339
Kepler-1601 b,Kepler-1601,0.851,,2.20921951,0.03281,,1015.3,Transit,2016,6.92,5752.0,1.05,0.96,0.01,,1,1,644.456
Kepler-1601 b,Kepler-1601,0.88,,2.20921951,0.0336,1507.0,1217.79,Transit,2016,,5991.0,1.09,1.03,-0.02,4.38,1,1,644.456
Kepler-1601 b,Kepler-1601,0.88,,2.20921951,0.0336,1507.0,1217.79,Transit,2016,,5991.0,1.09,1.03,-0.02,4.38,1,1,644.456
Kepler-1601 b,Kepler-1601,0.84,,2.20923119,0.0336,1507.0,1217.79,Transit,2016,,5991.0,1.09,1.03,-0.02,4.38,1,1,644.456
Kepler-1601 b,Kepler-1601,,,2.20921799,,,,Transit,2016,,5920.0,1.05,1.08,,4.43,1,1,644.456
Kepler-1601 b,Kepler-1601,0.82,,2.20921951,,,,Transit,2016,4.27,5869.0,1.07,1.04,0.05,4.4,1,1,644.456
Kepler-1601 b,Kepler-1601,0.88,,2.20921951,0.0336,1507.0,1217.79,Transit,2016,,5991.0,1.09,1.03,-0.02,4.38,1,1,644.456
Kepler-1601 b,Kepler-1601,,,2.20923119,,,,Transit,2016,,5920.0,1.05,1.08,,4.43,1,1,644.456
Kepler-1601 b,Kepler-1601,0.828,,,,,999.75,Transit,2016,,5752.0,1.07,,,,1,1,644.456
Kepler-1954 b,Kepler-1954,,,5.88350251,,,,Transit,2021,,5891.0,1.01,1.07,,4.46,1,1,1373.83
Kepler-1954 b,Kepler-1954,1.34,,5.88346916,0.0625,948.0,190.54,Transit,2021,,5835.0,0.85,0.94,-0.24,4.55,1,1,1373.83
Kepler-1954 b,Kepler-1954,1.27,,5.88350251,0.0625,949.0,192.09,Transit,2021,,5840.0,0.85,0.94,-0.24,4.55,1,1,1373.83
Kepler-1954 b,Kepler-1954,1.34,,5.88346916,0.0625,948.0,190.54,Transit,2021,,5835.0,0.85,0.94,-0.24,4.55,1,1,1373.83
Kepler-1954 b,Kepler-1954,1.34,,5.88346916,0.0625,948.0,190.54,Transit,2021,,5835.0,0.85,0.94,-0.24,4.55,1,1,1373.83
Kepler-1954 b,Kepler-1954,1.802,,5.88343,,,,Transit,2021,,5840.0,0.85,0.94,-0.24,4.55,1,1,1373.83
Kepler-1955 b,Kepler-1955,1.167,,14.26519966,,,,Transit,2021,,5825.0,1.29,1.05,0.14,4.24,1,1,449.351
Kepler-1955 b,Kepler-1955,,,14.2651545,,,,Transit,2021,,5825.26,1.28,1.05,0.207,4.25,1,1,449.351
Kepler-1955 b,Kepler-1955,0.99,,14.2652558,0.1176,833.0,113.9,Transit,2021,,5826.0,1.24,1.07,0.16,4.28,1,1,449.351
Kepler-1955 b,Kepler-1955,1.06,,14.2651545,0.117,853.0,125.45,Transit,2021,,5825.0,1.29,1.05,0.14,4.24,1,1,449.351
Kepler-1955 b,Kepler-1955,0.99,,14.2652558,0.1176,833.0,113.9,Transit,2021,,5826.0,1.24,1.07,0.16,4.28,1,1,449.351
Kepler-1955 b,Kepler-1955,0.987,,14.2652558,0.11959,,114.3,Transit,2021,4.37,5894.0,1.23,1.12,0.21,,1,1,449.351
Kepler-1955 b,Kepler-1955,0.99,,14.2652558,0.1176,833.0,113.9,Transit,2021,,5826.0,1.24,1.07,0.16,4.28,1,1,449.351
Kepler-1602 b,Kepler-1602,1.34,,11.17931605,,,,Transit,2016,2.51,6296.0,1.36,1.22,0.02,4.25,1,1,629.804
Kepler-1602 b,Kepler-1602,1.06,,,,,124.51,Transit,2016,,6044.0,1.09,,,,1,1,629.804
Kepler-1602 b,Kepler-1602,1.81,,11.17931581,0.1074,1159.0,426.61,Transit,2016,,6292.0,1.87,1.32,-0.08,4.01,1,1,629.804
Kepler-1602 b,Kepler-1602,,,11.17931581,,,,Transit,2016,,6161.41,1.11,1.17,-0.205,4.42,1,1,629.804
Kepler-1602 b,Kepler-1602,1.014,,11.17931605,0.09744,,146.4,Transit,2016,5.13,6044.0,1.08,0.99,-0.17,,1,1,629.804
Kepler-1602 b,Kepler-1602,,,11.17938495,,,,Transit,2016,,6161.41,1.11,1.17,-0.205,4.42,1,1,629.804
Kepler-1602 b,Kepler-1602,0.97,,11.17931605,0.1008,883.0,143.6,Transit,2016,,6258.0,1.03,1.09,-0.16,4.45,1,1,629.804
Kepler-1602 b,Kepler-1602,0.97,,11.17931605,0.1008,883.0,143.6,Transit,2016,,6258.0,1.03,1.09,-0.16,4.45,1,1,629.804
Kepler-1602 b,Kepler-1602,0.97,,11.17931605,0.1008,883.0,143.6,Transit,2016,,6258.0,1.03,1.09,-0.16,4.45,1,1,629.804
Kepler-597 b,Kepler-597,2.3,,13.02363236,0.1056,743.0,71.85,Transit,2016,,5627.0,0.94,0.93,0.0,4.45,1,1,663.418
Kepler-597 b,Kepler-597,,,13.02368089,,,,Transit,2016,,5652.97,1.0,1.0,0.161,4.44,1,1,663.418
Kepler-597 b,Kepler-597,2.37,,13.02365861,,,,Transit,2016,4.27,5683.0,0.95,0.97,-0.01,4.47,1,1,663.418
Kepler-597 b,Kepler-597,2.395,,13.02365861,0.10916,,69.5,Transit,2016,1.23,5695.0,0.94,1.02,0.16,,1,1,663.418
Kepler-597 b,Kepler-597,2.5,,13.023636,0.108,743.0,,Transit,2016,0.3,5870.0,0.89,1.0,,4.54,1,1,663.418
Kepler-597 b,Kepler-597,2.309,,,,,76.38,Transit,2016,,5695.0,0.95,,,,1,1,663.418
Kepler-597 b,Kepler-597,,,13.02347295,,,,Transit,2016,,5652.97,1.0,1.0,0.161,4.44,1,1,663.418
Kepler-597 b,Kepler-597,2.22,,13.02365861,0.107,737.0,69.76,Transit,2016,,5870.0,0.87,0.96,-0.2,4.54,1,1,663.418
Kepler-597 b,Kepler-597,2.22,,13.02365861,0.107,737.0,69.76,Transit,2016,,5870.0,0.87,0.96,-0.2,4.54,1,1,663.418
Kepler-597 b,Kepler-597,,,13.02363236,,,,Transit,2016,,5652.97,1.0,1.0,0.161,4.44,1,1,663.418
Kepler-597 b,Kepler-597,2.22,,13.02365861,0.107,737.0,69.76,Transit,2016,,5870.0,0.87,0.96,-0.2,4.54,1,1,663.418
Kepler-1603 b,Kepler-1603,1.05,,2.27163926,0.0347,1563.0,1410.56,Transit,2016,,6276.0,1.11,1.08,-0.1,4.38,1,1,2712.58
Kepler-1603 b,Kepler-1603,,,2.27164952,,,,Transit,2016,,5974.0,2.1,1.1,,3.83,1,1,2712.58
Kepler-1603 b,Kepler-1603,1.29,,2.27163926,,,,Transit,2016,2.82,6241.0,1.31,1.21,0.07,4.28,1,1,2712.58
Kepler-1603 b,Kepler-1603,1.05,,2.27163926,0.0347,1563.0,1410.56,Transit,2016,,6276.0,1.11,1.08,-0.1,4.38,1,1,2712.58
Kepler-1603 b,Kepler-1603,0.97,,2.27164952,0.0351,1522.0,1269.46,Transit,2016,,6274.0,1.06,1.11,-0.1,4.43,1,1,2712.58
Kepler-1603 b,Kepler-1603,,,2.27164761,,,,Transit,2016,,5974.0,2.1,1.1,,3.83,1,1,2712.58
Kepler-1603 b,Kepler-1603,1.884,,,,,4852.41,Transit,2016,,6284.0,2.07,,,,1,1,2712.58
Kepler-1603 b,Kepler-1603,1.05,,2.27163926,0.0347,1563.0,1410.56,Transit,2016,,6276.0,1.11,1.08,-0.1,4.38,1,1,2712.58
Kepler-1604 b,Kepler-1604,1.354,,0.68368426,0.01406,,1391.4,Transit,2016,3.55,4884.0,0.73,0.79,0.07,,1,1,541.189
Kepler-1604 b,Kepler-1604,,,0.34184202,,,,Transit,2016,,4832.0,0.78,0.78,,4.55,1,1,541.189
Kepler-1604 b,Kepler-1604,1.41,,0.68368426,,,,Transit,2016,4.17,4976.0,0.76,0.81,0.02,4.59,1,1,541.189
Kepler-1604 b,Kepler-1604,1.39,,0.68368426,0.0142,1612.0,1594.4,Transit,2016,,5017.0,0.75,0.81,0.02,4.59,1,1,541.189
Kepler-1604 b,Kepler-1604,1.39,,0.68368426,0.0142,1612.0,1594.4,Transit,2016,,5017.0,0.75,0.81,0.02,4.59,1,1,541.189
Kepler-1604 b,Kepler-1604,1.39,,0.68368426,0.0142,1612.0,1594.4,Transit,2016,,5017.0,0.75,0.81,0.02,4.59,1,1,541.189
Kepler-1604 b,Kepler-1604,1.72,,0.34184202,0.0089,2023.0,3991.16,Transit,2016,,5016.0,0.75,0.82,0.02,4.6,1,1,541.189
Kepler-1604 b,Kepler-1604,1.71,,,,,3567.57,Transit,2016,,4884.0,0.74,,,,1,1,541.189
Kepler-1956 b,Kepler-1956,1.14,,5.94373492,0.0563,674.0,48.82,Transit,2021,,4391.0,0.68,0.67,0.04,4.6,1,1,360.468
Kepler-1956 b,Kepler-1956,1.089,,5.94371986,,,,Transit,2021,,4391.0,0.68,0.67,0.04,4.6,1,1,360.468
Kepler-1956 b,Kepler-1956,,,5.94373492,,,,Transit,2021,,4191.0,0.57,0.66,,4.74,1,1,360.468
Kepler-1956 b,Kepler-1956,1.15,,5.94375659,0.0563,674.0,48.82,Transit,2021,,4391.0,0.68,0.67,0.04,4.6,1,1,360.468
Kepler-1956 b,Kepler-1956,1.15,,5.94375659,0.0563,674.0,48.82,Transit,2021,,4391.0,0.68,0.67,0.04,4.6,1,1,360.468
Kepler-1956 b,Kepler-1956,1.15,,5.94375659,0.0563,674.0,48.82,Transit,2021,,4391.0,0.68,0.67,0.04,4.6,1,1,360.468
Kepler-1605 b,Kepler-1605,,,85.7567919,,,,Transit,2016,,5117.19,2.13,,-0.373,,1,1,546.23
Kepler-1605 b,Kepler-1605,,,85.75665076,,,,Transit,2016,,5117.19,2.13,,-0.373,,1,1,546.23
Kepler-1605 b,Kepler-1605,,,85.75632494,,,,Transit,2016,,5117.19,2.13,,-0.373,,1,1,546.23
Kepler-1605 b,Kepler-1605,5.18,,85.7565495,0.4506,716.0,62.11,Transit,2016,,5447.0,4.0,1.66,-0.22,3.45,1,1,546.23
Kepler-1605 b,Kepler-1605,2.635,,85.7565495,0.36567,,18.6,Transit,2016,12.88,5087.0,2.04,0.89,-0.3,,1,1,546.23
Kepler-1605 b,Kepler-1605,5.18,,85.7565495,0.4506,716.0,62.11,Transit,2016,,5447.0,4.0,1.66,-0.22,3.45,1,1,546.23
Kepler-1605 b,Kepler-1605,2.99,,85.7567919,0.3912,528.0,18.44,Transit,2016,,5037.0,2.21,1.08,0.08,3.78,1,1,546.23
Kepler-1605 b,Kepler-1605,1.08,,85.7565495,,,,Transit,2016,4.68,5280.0,0.82,0.86,-0.01,4.55,1,1,546.23
Kepler-1605 b,Kepler-1605,5.18,,85.7565495,0.4506,716.0,62.11,Transit,2016,,5447.0,4.0,1.66,-0.22,3.45,1,1,546.23
Kepler-1605 b,Kepler-1605,2.788,,,,,16.73,Transit,2016,,5087.0,2.06,,,,1,1,546.23
Kepler-1957 b,Kepler-1957,0.82,,2.18659922,0.0299,1099.0,345.07,Transit,2021,,4904.0,0.77,0.74,0.0,4.54,1,1,460.899
Kepler-1957 b,Kepler-1957,0.98,,2.18660188,0.0299,1099.0,345.07,Transit,2021,,4904.0,0.77,0.74,0.0,4.54,1,1,460.899
Kepler-1957 b,Kepler-1957,,,2.18660188,,,,Transit,2021,,4709.51,0.75,0.75,-0.095,4.56,1,1,460.899
Kepler-1957 b,Kepler-1957,0.944,,2.18662,,,,Transit,2021,,4904.0,0.77,0.74,0.0,4.54,1,1,460.899
Kepler-1957 b,Kepler-1957,0.82,,2.18659922,0.0299,1099.0,345.07,Transit,2021,,4904.0,0.77,0.74,0.0,4.54,1,1,460.899
Kepler-1957 b,Kepler-1957,0.82,,2.18659922,0.0299,1099.0,345.07,Transit,2021,,4904.0,0.77,0.74,0.0,4.54,1,1,460.899
Kepler-183 c,Kepler-183,2.572,,,,,108.72,Transit,2014,,5686.0,1.06,,,,1,2,1050.64
Kepler-183 c,Kepler-183,2.9,,11.6370303,0.0987,857.0,127.46,Transit,2014,,5576.0,1.2,0.94,0.14,4.26,1,2,1050.64
Kepler-183 c,Kepler-183,,,11.6370303,,,,Transit,2014,,5670.06,1.07,1.01,0.101,4.39,1,2,1050.64
Kepler-183 c,Kepler-183,2.25,,11.637026,0.1,764.0,,Transit,2014,0.4,5835.0,0.88,0.99,,4.54,1,2,1050.64
Kepler-183 c,Kepler-183,2.27,,11.637071,0.103,,,Transit,2014,,5888.0,0.96,,,4.5,1,2,1050.64
Kepler-183 c,Kepler-183,2.39,,11.63701734,0.1018,791.0,92.5,Transit,2014,,5888.0,0.94,1.04,0.02,4.5,1,2,1050.64
Kepler-183 c,Kepler-183,2.54,,11.63701734,,,,Transit,2014,4.27,5794.0,1.01,1.0,0.02,4.43,1,2,1050.64
Kepler-183 c,Kepler-183,,,11.63708083,,,,Transit,2014,,5670.06,1.07,1.01,0.101,4.39,1,2,1050.64
Kepler-183 c,Kepler-183,,,11.63704713,,,,Transit,2014,,5670.06,1.07,1.01,0.101,4.39,1,2,1050.64
Kepler-183 c,Kepler-183,2.23,35.7,11.637,,,,Transit,2014,,,0.94,1.04,,,1,2,1050.64
Kepler-183 c,Kepler-183,2.39,,11.63701734,0.1018,791.0,92.5,Transit,2014,,5888.0,0.94,1.04,0.02,4.5,1,2,1050.64
Kepler-183 c,Kepler-183,2.39,,11.63701734,0.1018,791.0,92.5,Transit,2014,,5888.0,0.94,1.04,0.02,4.5,1,2,1050.64
Kepler-183 c,Kepler-183,2.63,,11.63701734,0.10024,,100.9,Transit,2014,5.62,5686.0,1.04,0.99,0.11,,1,2,1050.64
Kepler-1606 b,Kepler-1606,,,196.436796,,,,Transit,2016,,5400.0,0.83,0.94,,4.58,1,1,831.287
Kepler-1606 b,Kepler-1606,1.98,,196.435224,0.6375,276.0,1.38,Transit,2016,,5536.0,0.82,0.9,-0.12,4.57,1,1,831.287
Kepler-1606 b,Kepler-1606,2.07,,196.435224,,,,Transit,2016,4.27,5422.0,0.86,0.9,0.01,4.53,1,1,831.287
Kepler-1606 b,Kepler-1606,2.018,,,,,1.29,Transit,2016,,5461.0,0.82,,,,1,1,831.287
Kepler-1606 b,Kepler-1606,2.23,,196.4356,0.6421,324.0,1.56,Transit,2016,9.4,5461.0,0.92,0.92,0.12,4.49,1,1,831.287
Kepler-1606 b,Kepler-1606,,,196.43744926,,,,Transit,2016,,5400.0,0.83,0.94,,4.58,1,1,831.287
Kepler-1606 b,Kepler-1606,1.98,,196.435224,0.6375,276.0,1.38,Transit,2016,,5536.0,0.82,0.9,-0.12,4.57,1,1,831.287
Kepler-1606 b,Kepler-1606,,,196.43955616,,,,Transit,2016,,5400.0,0.83,0.94,,4.58,1,1,831.287
Kepler-1606 b,Kepler-1606,1.98,,196.435224,0.6375,276.0,1.38,Transit,2016,,5536.0,0.82,0.9,-0.12,4.57,1,1,831.287
Kepler-1606 b,Kepler-1606,2.33,,196.436796,0.6446,292.0,1.72,Transit,2016,,5462.0,0.95,0.92,0.16,4.45,1,1,831.287
Kepler-688 b,Kepler-688,,,3.89593673,,,,Transit,2016,,5441.0,1.1,0.95,,4.34,1,1,1357.75
Kepler-688 b,Kepler-688,10.083,,,,,458.91,Transit,2016,,5564.0,1.06,,,,1,1,1357.75
Kepler-688 b,Kepler-688,,,3.89593653,,,,Transit,2016,,5441.0,1.1,0.95,,4.34,1,1,1357.75
Kepler-688 b,Kepler-688,,,3.89593593,,,,Transit,2016,,5441.0,1.1,0.95,,4.34,1,1,1357.75
Kepler-688 b,Kepler-688,7.92,,3.89593684,0.0459,1011.0,247.08,Transit,2016,,5557.0,0.78,0.84,-0.3,4.58,1,1,1357.75
Kepler-688 b,Kepler-688,7.34,,3.89593653,0.046,1005.0,241.62,Transit,2016,,5557.0,0.77,0.87,-0.3,4.59,1,1,1357.75
Kepler-688 b,Kepler-688,7.7,,3.8959309,0.047,1025.0,,Transit,2016,0.6,5582.0,0.81,0.92,,4.58,1,1,1357.75
Kepler-688 b,Kepler-688,7.92,,3.89593684,0.0459,1011.0,247.08,Transit,2016,,5557.0,0.78,0.84,-0.3,4.58,1,1,1357.75
Kepler-688 b,Kepler-688,7.92,,3.89593684,0.0459,1011.0,247.08,Transit,2016,,5557.0,0.78,0.84,-0.3,4.58,1,1,1357.75
Kepler-688 b,Kepler-688,9.76,,3.89593684,,,,Transit,2016,4.27,5715.0,0.96,0.98,0.02,4.47,1,1,1357.75
Kepler-1607 b,Kepler-1607,1.639,,13.6473676,0.11978,,344.6,Transit,2016,4.57,5988.0,2.07,1.23,0.04,,1,1,1286.1
Kepler-1607 b,Kepler-1607,1.09,,13.6473676,0.1075,913.0,164.06,Transit,2016,,5771.0,1.38,0.89,-0.3,4.11,1,1,1286.1
Kepler-1607 b,Kepler-1607,0.92,,13.6473676,,,,Transit,2016,3.16,6116.0,1.21,1.14,0.05,4.33,1,1,1286.1
Kepler-1607 b,Kepler-1607,1.25,,13.6471211,0.1075,913.0,164.06,Transit,2016,,5771.0,1.38,0.89,-0.3,4.11,1,1,1286.1
Kepler-1607 b,Kepler-1607,,,13.6471211,,,,Transit,2016,,5894.79,2.17,1.07,-0.037,3.8,1,1,1286.1
Kepler-1607 b,Kepler-1607,1.09,,13.6473676,0.1075,913.0,164.06,Transit,2016,,5771.0,1.38,0.89,-0.3,4.11,1,1,1286.1
Kepler-1607 b,Kepler-1607,1.918,,,,,449.63,Transit,2016,,5988.0,2.12,,,,1,1,1286.1
Kepler-1607 b,Kepler-1607,1.09,,13.6473676,0.1075,913.0,164.06,Transit,2016,,5771.0,1.38,0.89,-0.3,4.11,1,1,1286.1
Kepler-1608 b,Kepler-1608,1.63,,16.473474,0.1126,612.0,33.22,Transit,2016,,5364.0,0.75,0.7,-0.54,4.53,1,1,
Kepler-1608 b,Kepler-1608,1.8,,16.4735686,0.1126,612.0,33.22,Transit,2016,,5364.0,0.75,0.7,-0.54,4.53,1,1,
